CNPJ_Emissora,Codigo_Identificacao_Certificado,Data_Referencia,Versao,Tipo,CNPJ,Percentual,_tipo_certificado
02.773.542/0001-22,16L0152390,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,16L0152390,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,16L0152390,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-04-01,2,Cedente,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-04-01,2,Devedor,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-05-01,2,Cedente,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-05-01,2,Devedor,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-06-01,2,Cedente,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-06-01,2,Devedor,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,18C0804313,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0210606,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19F0211868,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19G0161450,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-04-01,2,Cedente,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-04-01,2,Devedor,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-05-01,2,Cedente,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-05-01,2,Devedor,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-06-01,2,Cedente,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-06-01,2,Devedor,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19H0182182,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0360674,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19I0745122,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19K1003755,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,19L0909256,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,208017201,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,208017201,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,208017201,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,208017201,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,208017201,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,208017201,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,208017201,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,208017201,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,208017201,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,208017201,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,208017201,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,208017201,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,208017201,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,208017201,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,208017201,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,208017201,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,208017201,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,208017201,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,208017201,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,208017201,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,208017201,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,208017201,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,208017201,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,208017201,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20B0817042,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20B0817042,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20C0157849,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20E0979858,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20E0979858,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20E0979858,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20E0979858,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20E0979858,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20E0979858,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20E0979858,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20E0979858,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20E0979858,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20E0979858,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20E0979858,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20E0979858,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20E0979858,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20E0979858,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20K0115319,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-08-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-09-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-09-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-10-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-10-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-11-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-11-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-12-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0522095,2025-12-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-01-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-01-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-02-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-02-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-03-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-03-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-04-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-04-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-05-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-05-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-06-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-06-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-07-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-07-01,1,Devedor,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-08-01,1,Cedente,0,0.0,CRI
02.773.542/0001-22,20L0610216,2025-08-01,1,Devedor,0,0.0,CRI
